@relation coords

@attribute ﻿lon numeric
@attribute lat numeric

@data
13.324805,52.477602
13.325114,52.477616
13.325399,52.477611
13.325677,52.477603
13.325954,52.477605
13.32622,52.477605
13.326473,52.477595
13.326704,52.477598
13.326942,52.477589
13.327139,52.477572
13.327326,52.477578
13.327495,52.477576
13.32767,52.477582
13.327813,52.477582
13.327947,52.477584
13.328052,52.477584
13.328166,52.477583
13.328253,52.477608
13.328324,52.477611
13.328369,52.477569
13.328462,52.477544
13.328492,52.477558
13.328503,52.477568
13.328519,52.477529
13.328503,52.477548
13.328514,52.477543
13.328525,52.477537
13.328527,52.47752
13.328535,52.477504
13.328534,52.477507
13.328542,52.47751
13.328553,52.477507
13.328551,52.4775
13.328562,52.477493
13.328562,52.477495
13.328539,52.477511
13.328541,52.477506
13.328535,52.477502
13.328537,52.477506
13.328539,52.477505
13.328518,52.477489
13.328496,52.477494
13.328503,52.477497
13.328511,52.477495
13.328512,52.477496
13.328498,52.477501
13.32846,52.477528
13.328457,52.47752
13.328459,52.477519
13.328464,52.477519
13.328481,52.477519
13.328494,52.477514
13.328525,52.477496
13.328534,52.477493
13.328541,52.477492
13.328547,52.477492
13.328575,52.477464
13.328583,52.477461
13.328586,52.477458
13.328597,52.477447
13.328603,52.477444
13.3286,52.477441
13.328601,52.477441
13.3286,52.47744
13.328582,52.477432
13.328588,52.477429
13.328604,52.477419
13.328614,52.477415
13.328658,52.477421
13.328731,52.477462
13.328798,52.477472
13.328826,52.477594
13.328966,52.477587
13.329118,52.477582
13.329267,52.477589
13.329428,52.477598
13.329613,52.477615
13.329824,52.477638
13.330052,52.477643
13.330263,52.477661
13.330492,52.477611
13.330763,52.477611
13.331009,52.477603
13.331253,52.47762
13.331519,52.477614
13.331791,52.477621
13.33206,52.477604
13.332333,52.477608
13.332608,52.477611
13.332861,52.477627
13.333119,52.47764
13.33339,52.477627
13.333682,52.477667
13.33396,52.477697
13.334235,52.477728
13.33449,52.47771
13.334745,52.477709
13.335016,52.477722
13.335318,52.477739
13.335607,52.477748
13.335918,52.477779
13.336275,52.477767
13.336529,52.477772
13.336749,52.477795
13.337044,52.477809
13.337358,52.47783
13.337603,52.477862
13.337852,52.477854
13.338061,52.477884
13.338288,52.477918
13.338476,52.47791
13.338707,52.477952
13.338881,52.47796
13.33907,52.477972
13.339264,52.477973
13.339455,52.477983
13.33964,52.477993
13.3398,52.478001
13.339999,52.478029
13.340111,52.478035
13.340263,52.478041
13.340378,52.478048
13.340459,52.478044
13.340556,52.478018
13.340649,52.478013
13.340724,52.477991
13.340814,52.47799
13.340897,52.477985
13.340948,52.477982
13.341004,52.477988
13.341042,52.477994
13.34108,52.477998
13.341104,52.478
13.341114,52.478
13.34112,52.477992
13.341134,52.477991
13.341144,52.477988
13.341137,52.477989
13.341144,52.477988
13.341147,52.477982
13.341157,52.477978
13.341136,52.478011
13.341127,52.478019
13.341115,52.478032
13.341101,52.478049
13.341119,52.478053
13.341123,52.478053
13.341135,52.478055
13.341134,52.478058
13.341136,52.478059
13.341126,52.478048
13.341101,52.478045
13.341057,52.478058
13.341065,52.478059
13.341069,52.478057
13.341065,52.478062
13.341069,52.478059
13.341088,52.478046
13.341089,52.478047
13.341091,52.478043
13.341093,52.47804
13.341096,52.478039
13.341098,52.478034
13.341096,52.478032
13.341098,52.47803
13.341106,52.47803
13.341133,52.478025
13.341174,52.47803
13.341227,52.478039
13.341305,52.478043
13.341454,52.478038
13.341607,52.478021
13.341724,52.478019
13.34187,52.478015
13.342033,52.47802
13.342234,52.478017
13.342398,52.478026
13.342581,52.478041
13.342809,52.478033
13.343044,52.478033
13.343289,52.478028
13.343547,52.478039
13.34374,52.478066
13.344007,52.478034
13.344255,52.478016
13.344521,52.47801
13.344777,52.478011
13.345035,52.478011
13.34529,52.478006
13.345523,52.478021
13.345756,52.478018
13.345959,52.478024
13.346181,52.47804
13.346402,52.478055
13.346605,52.478082
13.346768,52.478108
13.346994,52.478149
13.347189,52.478182
13.347375,52.478235
13.347598,52.478286
13.347798,52.478331
13.347968,52.478385
13.348135,52.478438
13.3483,52.478497
13.348455,52.478544
13.348646,52.478632
13.34881,52.478682
13.348979,52.478728
13.349158,52.47877
13.349308,52.478816
13.349471,52.478859
13.349629,52.478908
13.349786,52.478953
13.349935,52.478998
13.350072,52.479011
13.35025,52.479042
13.350399,52.479073
13.350509,52.4791
13.350579,52.479105
13.350608,52.479099
13.350665,52.479113
13.350716,52.479129
13.350762,52.479131
13.350792,52.479133
13.350823,52.47913
13.350841,52.479131
13.350856,52.479131
13.350923,52.479125
13.351011,52.479166
13.351141,52.479195
13.351238,52.479175
13.351394,52.479236
13.351596,52.4793
13.351654,52.479321
13.351691,52.479324
13.351681,52.479312
13.351563,52.479275
13.351551,52.479264
13.351526,52.479247
13.351523,52.479235
13.351502,52.479224
13.351502,52.479224
13.351508,52.479213
13.351505,52.479202
13.351503,52.479202
13.351427,52.479239
13.351413,52.479247
13.351394,52.479272
13.351413,52.47928
13.351356,52.479276
13.351361,52.47928
13.351299,52.47929
13.351323,52.479297
13.351318,52.479301
13.351326,52.47931
13.35134,52.479319
13.351352,52.479312
13.351354,52.479295
13.351354,52.479285
13.351364,52.47928
13.351361,52.479276
13.351366,52.47925
13.351457,52.479277
13.351497,52.479274
13.351518,52.479275
13.351555,52.479268
13.351569,52.479268
13.351591,52.479257
13.351644,52.479233
13.351977,52.479335
13.352339,52.479371
13.3527,52.47938
13.353024,52.479467
13.353329,52.479542
13.353623,52.479616
13.353883,52.479651
13.354149,52.479682
13.354438,52.479726
13.354739,52.479731
13.355032,52.479752
13.355373,52.479789
13.355701,52.479816
13.355981,52.479833
13.35629,52.479841
13.356586,52.479848
13.356872,52.479839
13.357139,52.479813
13.357419,52.479781
13.357685,52.479766
13.35796,52.479705
13.358247,52.47965
13.358515,52.479594
13.358797,52.479532
13.359065,52.479498
13.359293,52.479446
13.359548,52.479372
13.359791,52.47931
13.360022,52.47923
13.360295,52.479133
13.360563,52.479035
13.360865,52.478915
13.361055,52.478851
13.361263,52.478772
13.361577,52.47863
13.361814,52.478538
13.362047,52.478447
13.36229,52.478348
13.362517,52.478246
13.362724,52.478157
13.362903,52.478059
13.36308,52.477955
13.363239,52.477842
13.363413,52.477731
13.363585,52.47762
13.364886,52.476831
13.364956,52.476792
13.364666,52.476538
13.364701,52.476427
13.3648,52.476343
13.364903,52.476262
13.364914,52.476208
13.364909,52.476205
13.364968,52.47614
13.365001,52.476115
13.364956,52.47611
13.365012,52.476067
13.365015,52.476081
13.364987,52.476089
13.364963,52.476102
13.364968,52.476086
13.364969,52.476076
13.364963,52.476069
13.364955,52.476063
13.364954,52.476057
13.364953,52.476049
13.364955,52.476043
13.364957,52.47604
13.364967,52.476038
13.364972,52.476047
13.364972,52.476056
13.364973,52.47606
13.364976,52.476069
13.364991,52.476083
13.365007,52.476078
13.36502,52.476063
13.36503,52.47605
13.365036,52.476039
13.365056,52.475991
13.365066,52.475986
13.365111,52.475965
13.36512,52.475965
13.365134,52.475966
13.365175,52.475949
13.365183,52.475961
13.365166,52.47599
13.365164,52.475979
13.36513,52.475966
13.365137,52.475963
13.365144,52.475951
13.36515,52.475938
13.365152,52.47592
13.365154,52.475917
13.365153,52.475921
13.365153,52.475929
13.365155,52.47594
13.365154,52.475948
13.365152,52.475961
13.365157,52.47597
13.365156,52.475982
13.36516,52.475989
13.365163,52.475993
13.36517,52.475997
13.365175,52.476001
13.365181,52.476002
13.365191,52.476011
13.365199,52.476016
13.365203,52.476015
13.365203,52.476007
13.365206,52.475999
13.365211,52.475995
13.365219,52.475995
13.365224,52.476007
13.365223,52.476028
13.365219,52.476044
13.365217,52.476053
13.365219,52.476054
13.365222,52.476051
13.365226,52.476044
13.36523,52.476036
13.365238,52.47602
13.36524,52.476004
13.365235,52.475996
13.365234,52.475991
13.365244,52.475945
13.365218,52.475913
13.365216,52.475898
13.365214,52.475889
13.365211,52.475879
13.365202,52.475874
13.365193,52.475868
13.365183,52.475863
13.365173,52.475859
13.365168,52.475853
13.365159,52.475855
13.365141,52.475864
13.365124,52.475874
13.365111,52.475884
13.365104,52.475893
13.365101,52.475905
13.365098,52.475912
13.365096,52.475916
13.365098,52.475917
13.365103,52.475915
13.365101,52.475905
13.365094,52.475894
13.365084,52.475881
13.365077,52.475873
13.365074,52.475866
13.365072,52.475858
13.365074,52.475852
13.365077,52.475849
13.365078,52.475852
13.365075,52.475854
13.365067,52.475853
13.365061,52.47585
13.365031,52.475847
13.365023,52.47585
13.365019,52.475864
13.365047,52.475879
13.365085,52.475873
13.365111,52.475872
13.365127,52.475876
13.365139,52.475879
13.365147,52.475882
13.365157,52.475879
13.365167,52.475875
13.365174,52.475873
13.365178,52.475876
13.365182,52.475883
13.365186,52.47589
13.365191,52.475893
13.365194,52.475893
13.365193,52.475892
13.365191,52.475894
13.365188,52.475894
13.365182,52.475893
13.365176,52.475889
13.365173,52.475885
13.365175,52.47588
13.365176,52.475876
13.365173,52.475873
13.365173,52.475871
13.365175,52.475867
13.365182,52.47586
13.365194,52.475856
13.365207,52.475849
13.365215,52.47584
13.365227,52.47583
13.365237,52.475819
13.365249,52.475814
13.365255,52.475809
13.365259,52.475804
13.365266,52.475798
13.365275,52.475793
13.365288,52.475786
13.3653,52.47578
13.365311,52.475774
13.365316,52.475777
13.365318,52.475792
13.365319,52.475809
13.365317,52.475825
13.365311,52.475856
13.36533,52.475885
13.365351,52.475911
13.365357,52.475914
13.365357,52.475913
13.365356,52.47591
13.365357,52.475904
13.365353,52.475899
13.365342,52.475887
13.365305,52.475865
13.365243,52.475831
13.365187,52.475801
13.365164,52.475785
13.365151,52.475778
13.36514,52.47577
13.36513,52.475765
13.365119,52.475762
13.365107,52.475759
13.365095,52.475754
13.365087,52.475734
13.365086,52.475726
13.365082,52.475718
13.365076,52.475713
13.365074,52.475708
13.365081,52.475704
13.365087,52.475703
13.365087,52.475704
13.365087,52.475705
13.365093,52.475706
13.365092,52.475704
13.365088,52.475699
13.365083,52.475688
13.36508,52.475675
13.365078,52.475665
13.365078,52.475656
13.365073,52.475646
13.365066,52.475635
13.365066,52.475622
13.365067,52.475611
13.365069,52.475599
13.365072,52.475588
13.365078,52.475581
13.365101,52.475584
13.365119,52.47559
13.365129,52.475598
13.365138,52.475606
13.365146,52.475613
13.365161,52.475617
13.365174,52.475618
13.365187,52.475621
13.365203,52.475624
13.365216,52.475623
13.365231,52.475627
13.365238,52.475633
13.365245,52.47564
13.365253,52.475642
13.365261,52.475643
13.365267,52.47565
13.365269,52.47566
13.365267,52.475673
13.365266,52.475687
13.365264,52.4757
13.365267,52.475715
13.365266,52.475732
13.365264,52.475751
13.365268,52.475766
13.365265,52.475772
13.365261,52.475776
13.365255,52.475784
13.365251,52.475791
13.365244,52.475801
13.365235,52.475812
13.365221,52.475823
13.365211,52.475832
13.365203,52.47584
13.365193,52.475847
13.365183,52.47585
13.365175,52.475852
13.365169,52.475852
13.365169,52.475852
13.365164,52.475854
13.365157,52.475855
13.365151,52.475846
13.365156,52.475844
13.365163,52.475845
13.36517,52.475849
13.36517,52.475852
13.36517,52.475852
13.365189,52.475861
13.3652,52.47586
13.365214,52.475853
13.365223,52.475847
13.365234,52.475843
13.365253,52.475831
13.365255,52.475827
13.365257,52.475823
13.365244,52.475825
13.365225,52.475834
13.365208,52.475836
13.36519,52.475839
13.365168,52.47584
13.365153,52.475841
13.365131,52.475854
13.36511,52.475865
13.365056,52.475892
13.365048,52.475906
13.365065,52.475937
13.365067,52.475944
13.365062,52.475946
13.365064,52.475945
13.365069,52.475939
13.365083,52.47593
13.365106,52.475928
13.365154,52.475933
13.365183,52.475935
13.365196,52.475931
13.365188,52.475937
13.365182,52.47594
13.365164,52.475939
13.365157,52.475939
13.365144,52.47594
13.365132,52.475941
13.365118,52.475941
13.365111,52.475943
13.365108,52.475941
13.365102,52.475935
13.3651,52.475923
13.365097,52.475903
13.365092,52.475892
13.365086,52.475882
13.36508,52.475872
13.365073,52.475868
13.36507,52.475862
13.365064,52.475861
13.364988,52.475859
13.364972,52.475874
13.364964,52.475889
13.364958,52.475897
13.364962,52.47589
13.364955,52.475883
13.36495,52.475872
13.364945,52.47586
13.364953,52.475847
13.364957,52.475835
13.364952,52.475825
13.364924,52.475774
13.364905,52.475764
13.364874,52.475742
13.364877,52.475726
13.364889,52.475716
13.3649,52.47571
13.364919,52.475703
13.36493,52.475696
13.364937,52.475689
13.364942,52.475684
13.364926,52.475678
13.364891,52.475672
13.36487,52.47568
13.364855,52.475702
13.364869,52.475733
13.364895,52.475757
13.364908,52.475775
13.364914,52.475791
13.364909,52.475803
13.364892,52.475809
13.364873,52.47581
13.364868,52.475812
13.364872,52.475814
13.364892,52.475818
13.364901,52.475818
13.364921,52.475828
13.364919,52.475831
13.364891,52.475839
13.364874,52.475848
13.364852,52.475858
13.364834,52.475863
13.364812,52.475868
13.364793,52.475886
13.364778,52.475905
13.364773,52.475946
13.364759,52.475967
13.364772,52.476018
13.36478,52.476037
13.364794,52.476055
13.364818,52.476067
13.364815,52.476057
13.364812,52.476047
13.364804,52.476037
13.364791,52.476029
13.364801,52.476011
13.364813,52.475998
13.364847,52.475978
13.364871,52.475962
13.364897,52.475946
13.364913,52.475931
13.364919,52.475918
13.364918,52.475903
13.364909,52.475874
13.364892,52.475853
13.364875,52.475842
13.364895,52.475843
13.364915,52.475844
13.364935,52.475843
13.364944,52.475846
13.364945,52.475846
13.364941,52.475836
13.364923,52.475819
13.364904,52.475817
13.364881,52.475815
13.364865,52.475819
13.364875,52.475838
13.364877,52.475853
13.36487,52.475858
13.364873,52.475851
13.364843,52.475836
13.364806,52.475827
13.364788,52.475818
13.364735,52.475811
13.364723,52.475816
13.364714,52.475822
13.364704,52.475823
13.364699,52.475824
13.364708,52.475824
13.364722,52.475829
13.364742,52.475846
13.364789,52.475857
13.3648,52.475859
13.364816,52.475865
13.364831,52.475874
13.364877,52.475892
13.364882,52.475895
13.364896,52.475892
13.364932,52.475926
13.364935,52.475936
13.364929,52.47595
13.364918,52.475943
13.364898,52.475951
13.364878,52.475961
13.364876,52.475942
13.36486,52.475927
13.364868,52.475915
13.364857,52.475909
13.364862,52.475894
13.364866,52.475889
13.364861,52.475886
13.364863,52.475885
13.364866,52.475882
13.364872,52.475881
13.364883,52.475878
13.364893,52.475867
13.364903,52.475855
13.364909,52.475846
13.364904,52.475839
13.364904,52.475839
13.364896,52.475855
13.364903,52.475857
13.364917,52.475853
13.364931,52.475853
13.364957,52.475852
13.364964,52.475849
13.364961,52.475848
13.364962,52.475855
13.364958,52.475857
13.364954,52.475857
13.364945,52.475857
13.364957,52.475846
13.364964,52.475838
13.364995,52.47581
13.365024,52.475775
13.365053,52.475756
13.36507,52.475746
13.36509,52.475732
13.365125,52.475708
13.36512,52.475702
13.365132,52.475697
13.36514,52.475691
13.365153,52.475692
13.365191,52.475687
13.365202,52.47568
13.365205,52.475675
13.365205,52.475675
13.365202,52.47568
13.365189,52.47569
13.365178,52.475697
13.365158,52.475699
13.365139,52.475694
13.365123,52.475691
13.365108,52.47569
13.365093,52.47569
13.365073,52.47569
13.365042,52.475696
13.365028,52.475699
13.365006,52.475706
13.364977,52.475731
13.364973,52.475737
13.364972,52.475732
13.364963,52.47573
13.364942,52.475696
13.364939,52.475693
13.364941,52.475695
13.36494,52.475695
13.364938,52.475699
13.364937,52.475708
13.364943,52.475711
13.364958,52.475713
13.364962,52.475706
13.364967,52.475696
13.364978,52.475685
13.364978,52.475689
13.364975,52.475708
13.364972,52.475713
13.364983,52.475736
13.364988,52.475742
13.364991,52.475745
13.364992,52.475747
13.364983,52.475749
13.364987,52.475744
13.364991,52.475744
13.364993,52.475743
13.364997,52.475742
13.365005,52.475743
13.36501,52.475736
13.365009,52.475728
13.365007,52.475721
13.365002,52.475715
13.364992,52.47571
13.36498,52.47571
13.364962,52.47571
13.364951,52.475709
13.364951,52.475708
13.364948,52.4757
13.364945,52.475691
13.364961,52.475678
13.364971,52.475673
13.364991,52.475664
13.364995,52.475658
13.364991,52.475656
13.364981,52.475655
13.36497,52.475654
13.364993,52.475643
13.365016,52.47564
13.365048,52.475642
13.36508,52.475643
13.365113,52.475641
13.36513,52.475643
13.36513,52.475634
13.365131,52.475627
13.365129,52.475619
13.365124,52.475614
13.36512,52.475605
13.365115,52.475592
13.365126,52.475585
13.365126,52.475585
13.365093,52.475578
13.365097,52.475577
13.365108,52.475564
13.365104,52.475549
13.365089,52.475538
13.365054,52.475547
13.365027,52.475556
13.365004,52.475566
13.364988,52.475586
13.364987,52.475587
13.364986,52.475588
13.364993,52.47559
13.365003,52.475592
13.36501,52.475594
13.365014,52.475595
13.365023,52.475589
13.365037,52.475574
13.365056,52.475553
13.365074,52.47553
13.365097,52.475499
13.365123,52.475459
13.365157,52.47541
13.365195,52.475351
13.365241,52.47529
13.365365,52.475184
13.365441,52.475093
13.365492,52.475011
13.365547,52.474932
13.365591,52.474837
13.365669,52.474718
13.365743,52.474617
13.365847,52.474494
13.365923,52.474375
13.366026,52.47425
13.366125,52.474145
13.366205,52.474041
13.366298,52.473913
13.366409,52.473776
13.3665,52.473644
13.366637,52.473532
13.366758,52.473421
13.366927,52.473276
13.367095,52.473137
13.367265,52.473004
13.367434,52.472893
13.36763,52.472752
13.367828,52.472622
13.368025,52.472506
13.368226,52.472385
13.368449,52.47227
13.368681,52.472159
13.368905,52.472049
13.369088,52.471945
13.369307,52.471846
13.369525,52.471747
13.369743,52.47165
13.369959,52.471553
13.370171,52.471455
13.370404,52.471357
13.37062,52.471262
13.370833,52.47117
13.371087,52.471203
13.371305,52.471131
13.37148,52.471048
13.371944,52.470912
13.3736,52.470899
13.373924,52.47062
13.374298,52.47061
13.374575,52.470601
13.374852,52.470592
13.375138,52.470589
13.375395,52.470584
13.375724,52.470588
13.375994,52.470579
13.385642,52.470754
13.385748,52.470736
13.385841,52.470682
13.385981,52.470685
13.386129,52.470647
13.386237,52.470606
13.386352,52.470583
13.386465,52.47056
13.450499,52.470762
13.450512,52.470766
13.450735,52.470808
13.470365,52.469836
13.470366,52.469838
13.491075,52.467007
13.491077,52.467003
13.509333,52.455151
13.509356,52.455126
13.509382,52.455106
13.50969,52.455108
13.50962,52.455128
13.509606,52.455146
13.509595,52.45515
13.5096,52.45517
13.509532,52.455147
13.509525,52.455142
13.50952,52.455141
13.50952,52.455141
13.509522,52.455147
13.509536,52.455146
13.509552,52.455144
13.509562,52.45514
13.509598,52.455134
13.509637,52.455122
13.509676,52.455109
13.509716,52.455098
13.509754,52.455087
13.509788,52.455077
13.50981,52.455053
13.510041,52.45488
13.510107,52.454804
13.510181,52.454724
13.510356,52.454658
13.510467,52.454588
13.510584,52.454498
13.510675,52.454418
13.510754,52.454328
13.510849,52.454252
13.510994,52.454182
13.511058,52.454085
13.511141,52.454013
13.511257,52.45391
13.511378,52.45383
13.511496,52.453742
13.511695,52.453637
13.511765,52.453593
13.5119,52.453515
13.512023,52.453457
13.512134,52.453368
13.512235,52.453298
13.512346,52.453215
13.512447,52.453162
13.51254,52.453085
13.512671,52.45302
13.512803,52.452939
13.512899,52.452856
13.512998,52.452778
13.513088,52.452707
13.513187,52.452635
13.513286,52.452564
13.513385,52.452511
13.513506,52.452427
13.5136,52.452339
13.513705,52.452255
13.513804,52.452169
13.513921,52.452103
13.514027,52.452021
13.514118,52.451929
13.514229,52.451848
13.514326,52.451758
13.514447,52.451688
13.514554,52.451596
13.514681,52.451525
13.514786,52.451461
13.514898,52.451378
13.515022,52.451308
13.515143,52.451229
13.515261,52.451155
13.515388,52.451077
13.515514,52.451011
13.515607,52.45092
13.515748,52.450836
13.515908,52.450758
13.516069,52.450662
13.516241,52.450569
13.516456,52.45049
13.516601,52.450404
13.516722,52.450348
13.516835,52.450254
13.51697,52.450156
13.517111,52.450005
13.517364,52.449909
13.517577,52.449794
13.517767,52.4497
13.517983,52.449583
13.518203,52.449495
13.5184,52.44936
13.518619,52.449262
13.518845,52.449165
13.519096,52.449064
13.519321,52.448975
13.519518,52.448885
13.519722,52.448794
13.519933,52.44871
13.520138,52.448619
13.520328,52.448518
13.520507,52.448426
13.520648,52.448356
13.520846,52.448264
13.520993,52.448204
13.521166,52.448121
13.521343,52.448035
13.521508,52.447949
13.521678,52.447867
13.52184,52.44779
13.522022,52.447699
13.522211,52.447612
13.522363,52.44753
13.522529,52.447447
13.522691,52.447369
13.522811,52.447303
13.522917,52.447243
13.523025,52.447183
13.523146,52.447109
13.523256,52.447072
13.52331,52.447026
13.523385,52.446983
13.523465,52.44694
13.523533,52.44691
13.523619,52.446871
13.523661,52.446838
13.523722,52.44679
13.523759,52.446766
13.523791,52.446754
13.52382,52.446736
13.523847,52.446733
13.523853,52.44673
13.523855,52.446731
13.523861,52.446733
13.523861,52.446744
13.523855,52.446718
13.523872,52.446722
13.523875,52.446719
13.523878,52.446716
13.523877,52.446715
13.523891,52.446726
13.523899,52.44671
13.523971,52.446684
13.524059,52.446632
13.52417,52.446561
13.524285,52.44649
13.5244,52.446425
13.52451,52.446353
13.524674,52.446248
13.524837,52.446151
13.52494,52.446064
13.525099,52.445985
13.525256,52.445891
13.525411,52.445792
13.525594,52.445693
13.52577,52.445592
13.52593,52.445462
13.526103,52.445313
13.526281,52.445186
13.526455,52.44509
13.526632,52.444993
13.52683,52.444877
13.527037,52.444815
13.527198,52.444676
13.527388,52.444565
13.527577,52.444423
13.527771,52.444285
13.527959,52.444161
13.528134,52.444037
13.528362,52.44391
13.528585,52.443777
13.528823,52.443592
13.52901,52.443431
13.529232,52.443266
13.52945,52.443045
13.529644,52.442907
13.529808,52.442805
13.530025,52.442664
13.530239,52.442512
13.530498,52.44234
13.53075,52.442226
13.530951,52.442101
13.531173,52.441941
13.531344,52.44179
13.531559,52.441673
13.531757,52.44154
13.531946,52.441392
13.532156,52.441243
13.532386,52.441084
13.532598,52.440933
13.532819,52.440794
13.533006,52.440659
13.5332,52.44052
13.533429,52.440376
13.533642,52.440236
13.533855,52.440084
13.534055,52.439947
13.534276,52.439799
13.534488,52.439651
13.534702,52.439497
13.534901,52.439357
13.535105,52.439214
13.535316,52.439067
13.535522,52.438926
13.535735,52.438802
13.535943,52.438672
13.536153,52.438532
13.53636,52.438387
13.536573,52.438251
13.536777,52.438126
13.536973,52.43799
13.537161,52.437857
13.53735,52.437726
13.537527,52.437588
13.537699,52.437447
13.537877,52.437306
13.538022,52.437182
13.538195,52.437015
13.538341,52.436891
13.538473,52.436755
13.538628,52.436652
13.538783,52.43653
13.538916,52.436441
13.539065,52.43634
13.539209,52.43624
13.539332,52.43615
13.539473,52.43606
13.539602,52.435969
13.539734,52.435885
13.539862,52.435799
13.539986,52.435725
13.54011,52.435652
13.540227,52.435574
13.540323,52.43549
13.540423,52.435423
13.540507,52.435374
13.540604,52.435316
13.540698,52.435256
13.540767,52.435188
13.540823,52.435149
13.540871,52.435116
13.540917,52.435085
13.540944,52.435083
13.540981,52.435059
13.541019,52.435039
13.54104,52.435015
13.541054,52.435012
13.541066,52.435004
13.541073,52.434998
13.541076,52.434995
13.54109,52.434989
13.541095,52.434965
13.541099,52.434969
13.54111,52.434956
13.541125,52.434947
13.541136,52.434921
13.541136,52.434921
13.541166,52.434904
13.541217,52.434869
13.541263,52.43484
13.541317,52.434804
13.54137,52.434761
13.541443,52.434721
13.541536,52.434645
13.541616,52.43459
13.541721,52.434522
13.541819,52.434467
13.54192,52.434392
13.542073,52.434277
13.542197,52.434196
13.542332,52.434094
13.542452,52.434005
13.542589,52.433893
13.54273,52.433788
13.542887,52.433684
13.543029,52.433572
13.54318,52.43346
13.543335,52.433335
13.543491,52.433219
13.543664,52.433087
13.543814,52.432972
13.543984,52.432846
13.544157,52.432719
13.544332,52.43259
13.544507,52.43246
13.544693,52.432328
13.544879,52.432197
13.545077,52.432062
13.545267,52.431931
13.545471,52.431793
13.545674,52.431654
13.545881,52.431512
13.546088,52.43137
13.546301,52.431231
13.546521,52.43109
13.546731,52.430941
13.546954,52.430799
13.547156,52.430631
13.547377,52.430485
13.547613,52.430341
13.547831,52.4302
13.548048,52.430061
13.548277,52.429916
13.548504,52.429777
13.548727,52.429632
13.548954,52.429491
13.549174,52.429344
13.549398,52.429205
13.549526,52.429038
13.549746,52.428887
13.549966,52.428743
13.550181,52.428596
13.550391,52.42845
13.550595,52.428294
13.550789,52.428156
13.550999,52.428017
13.551216,52.427875
13.551434,52.427735
13.551667,52.427601
13.551888,52.427464
13.552131,52.427345
13.55238,52.427217
13.552621,52.427098
13.552862,52.426977
13.553084,52.426855
13.553325,52.426725
13.553574,52.426585
13.553794,52.426449
13.554016,52.426311
13.554218,52.426177
13.554395,52.426025
13.554641,52.425891
13.55482,52.425743
13.554947,52.425586
13.555101,52.425442
13.555251,52.425286
13.55547,52.425148
13.555736,52.425016
13.555949,52.424872
13.556185,52.424728
13.556392,52.424586
13.556606,52.424442
13.556839,52.4243
13.558717,52.423148
13.558939,52.422994
13.559135,52.422866
13.559294,52.422736
13.559484,52.422573
13.559686,52.422428
13.559866,52.422271
13.560075,52.422149
13.560269,52.422023
13.56046,52.421879
13.560661,52.421748
13.560876,52.421624
13.561065,52.4215
13.561248,52.421355
13.561423,52.42122
13.561593,52.421088
13.561763,52.420951
13.561931,52.420809
13.562125,52.420678
13.562289,52.420542
13.562462,52.420412
13.562635,52.420283
13.562807,52.420149
13.562982,52.420018
13.563134,52.419887
13.563295,52.419758
13.563462,52.419632
13.563626,52.419518
13.56378,52.419395
13.563949,52.419274
13.564126,52.41915
13.564289,52.419029
13.564441,52.4189
13.564589,52.418771
13.564742,52.418636
13.56489,52.418498
13.565045,52.418356
13.565184,52.418194
13.565337,52.418054
13.565481,52.417912
13.565607,52.417771
13.565741,52.41761
13.565847,52.417488
13.565926,52.417333
13.566027,52.417186
13.566076,52.417041
13.566161,52.416879
13.566266,52.416693
13.566308,52.416556
13.56636,52.416397
13.566405,52.416232
13.566446,52.416056
13.566503,52.415895
13.566538,52.415726
13.566559,52.415578
13.566566,52.415436
13.566599,52.415306
13.56661,52.41515
13.56662,52.415012
13.56658,52.414845
13.566541,52.414659
13.566464,52.414497
13.566408,52.414331
13.566365,52.414203
13.566296,52.414022
13.566229,52.413856
13.566156,52.413696
13.566077,52.413544
13.565963,52.413393
13.565869,52.413215
13.565769,52.413064
13.565665,52.412914
13.565556,52.412764
13.565426,52.412585
13.565274,52.412423
13.565132,52.41226
13.564974,52.412099
13.56483,52.411954
13.564663,52.411811
13.564526,52.41167
13.564378,52.411537
13.564219,52.411399
13.564057,52.411276
13.563883,52.411139
13.563726,52.41101
13.563571,52.410892
13.563427,52.410767
13.563249,52.410634
13.563075,52.410512
13.562893,52.41041
13.562714,52.410291
13.562559,52.41018
13.562391,52.410062
13.562272,52.409927
13.562124,52.409796
13.562002,52.409645
13.561892,52.409527
13.561764,52.409372
13.561649,52.409213
13.561445,52.40911
13.561298,52.408963
13.561151,52.408827
13.561011,52.408683
13.560837,52.408537
13.560625,52.408402
13.560515,52.408338
13.560357,52.408221
13.560149,52.408129
13.560006,52.408074
13.559866,52.407988
13.559732,52.407903
13.559652,52.407876
13.55956,52.407824
13.559461,52.407768
13.559379,52.407729
13.559325,52.407693
13.559268,52.407653
13.559208,52.407612
13.559169,52.407588
13.559164,52.407594
13.559185,52.407625
13.559158,52.407613
13.559147,52.407612
13.559117,52.40761
13.559112,52.407613
13.559122,52.407598
13.559123,52.407597
13.559073,52.407617
13.559026,52.407603
13.559057,52.407589
13.559083,52.407593
13.55908,52.407598
13.559097,52.407588
13.559092,52.407571
13.559083,52.40756
13.559122,52.407584
13.559113,52.407573
13.559132,52.40756
13.559127,52.40757
13.559128,52.407594
13.559129,52.407585
